Date,Open,High,Low,Close,Adj Close,Volume
2021-09-01,21.580000,23.559999,21.580000,22.790001,22.790001,122900
2021-09-02,22.580000,25.370001,22.580000,24.910000,24.910000,162700
2021-09-03,24.719999,24.719999,22.840000,23.719999,23.719999,68300
2021-09-07,23.160000,24.670000,23.160000,23.740000,23.740000,112100
2021-09-08,23.860001,26.180000,23.860001,25.450001,25.450001,57800
2021-09-09,25.120001,27.490000,24.670000,26.080000,26.080000,48800
2021-09-10,26.400000,27.518000,24.250000,26.129999,26.129999,45700
2021-09-13,25.680000,27.280001,24.270000,26.500000,26.500000,49100
2021-09-14,26.230000,26.770000,23.860001,25.230000,25.230000,82400
2021-09-15,24.959999,25.709999,23.680000,24.420000,24.420000,41900
2021-09-16,23.740000,25.990000,23.667999,24.990000,24.990000,61800
2021-09-17,25.219999,26.500000,24.080000,26.150000,26.150000,164300
2021-09-20,26.040001,26.500000,24.230000,24.690001,24.690001,50300
2021-09-21,24.740000,26.209999,24.150000,25.469999,25.469999,36800
2021-09-22,25.600000,26.700001,23.809999,24.440001,24.440001,70400
2021-09-23,24.430000,26.055000,23.730000,25.450001,25.450001,77300
2021-09-24,25.400000,26.700001,24.370001,25.049999,25.049999,199600
2021-09-27,25.559999,26.410000,24.615000,26.000000,26.000000,136800
2021-09-28,26.080000,26.080000,24.260000,24.480000,24.480000,80400
2021-09-29,25.000000,26.100000,22.860001,23.230000,23.230000,146200
2021-09-30,23.360001,24.629999,22.620001,23.709999,23.709999,58500
2021-10-01,23.709999,24.495001,21.760000,22.280001,22.280001,93500
2021-10-04,22.670000,23.910000,22.219999,23.299999,23.299999,74900
2021-10-05,24.360001,25.379999,24.240000,24.600000,24.600000,42700
2021-10-06,24.570000,25.194000,23.450001,24.590000,24.590000,79600
2021-10-07,24.500000,25.257999,24.379999,24.969999,24.969999,38200
2021-10-08,24.309999,25.879999,23.309999,25.059999,25.059999,93300
2021-10-11,24.920000,25.230000,24.385000,24.980000,24.980000,40500
2021-10-12,24.879999,25.240000,24.280001,25.040001,25.040001,36100
2021-10-13,24.780001,25.240000,24.288000,25.090000,25.090000,74900
2021-10-14,25.549999,26.000000,24.680000,25.000000,25.000000,133000
2021-10-15,25.580000,26.500000,25.000000,25.950001,25.950001,97400
2021-10-18,25.590000,26.469000,23.700001,24.040001,24.040001,90800
2021-10-19,24.660000,25.264999,24.030001,25.139999,25.139999,78100
2021-10-20,25.250000,25.570000,24.650000,24.959999,24.959999,67800
2021-10-21,25.010000,26.379999,24.870001,26.000000,26.000000,208500
2021-10-22,26.170000,26.299999,25.663000,26.030001,26.030001,25500
2021-10-25,25.930000,26.936001,24.455000,26.350000,26.350000,304600
2021-10-26,26.440001,27.690001,26.150000,27.350000,27.350000,148200
2021-10-27,27.250000,29.860001,27.200001,28.910000,28.910000,295600
2021-10-28,29.290001,29.969999,29.010000,29.080000,29.080000,140600
2021-10-29,29.059999,31.950001,28.139999,31.860001,31.860001,170500
2021-11-01,31.870001,34.660000,31.076000,31.879999,31.879999,297200
2021-11-02,31.900000,35.270000,30.540001,33.610001,33.610001,143400
2021-11-03,33.259998,38.990002,33.209999,35.720001,35.720001,208200
2021-11-04,35.860001,37.270000,34.980000,35.459999,35.459999,336600
2021-11-05,35.070000,36.889999,35.049999,36.139999,36.139999,202900
2021-11-08,36.160000,38.130001,36.099998,37.500000,37.500000,104600
2021-11-09,37.000000,38.970001,35.362999,38.000000,38.000000,349300
2021-11-10,37.689999,37.770000,34.810001,36.369999,36.369999,170900
2021-11-11,36.369999,37.630001,36.000000,37.000000,37.000000,182600
2021-11-12,36.939999,38.310001,36.029999,36.320000,36.320000,337400
2021-11-15,34.459999,36.169998,34.290001,34.320000,34.320000,244200
2021-11-16,34.480000,36.820000,34.402000,36.580002,36.580002,664700
2021-11-17,35.959999,39.279999,35.959999,38.340000,38.340000,198800
2021-11-18,38.439999,38.950001,36.755001,38.500000,38.500000,268800
2021-11-19,38.480000,39.980000,37.890999,38.450001,38.450001,199600
2021-11-22,38.320000,38.470001,29.020000,30.240000,30.240000,417700
2021-11-23,30.600000,30.990000,26.990000,27.969999,27.969999,263500
2021-11-24,28.250000,31.170000,28.195000,30.309999,30.309999,179000
2021-11-26,29.639999,30.959999,29.020000,30.629999,30.629999,93900
2021-11-29,30.260000,32.700001,29.719999,29.879999,29.879999,228500
2021-11-30,29.450001,30.750000,27.799999,29.700001,29.700001,438400
2021-12-01,29.700001,30.330000,28.830000,29.020000,29.020000,212400
2021-12-02,28.840000,29.000000,27.530001,28.670000,28.670000,191800
2021-12-03,28.690001,28.830000,26.180000,27.410000,27.410000,245100
2021-12-06,27.870001,30.459999,26.545000,29.920000,29.920000,245200
2021-12-07,29.559999,34.424999,29.120001,32.110001,32.110001,790200
2021-12-08,35.459999,36.085999,32.689999,33.500000,33.500000,383600
2021-12-09,33.099998,34.490002,32.000000,32.560001,32.560001,242100
2021-12-10,32.419998,34.119999,32.125000,33.139999,33.139999,194400
2021-12-13,34.299999,35.471001,31.731001,33.299999,33.299999,372900
2021-12-14,32.889999,33.299999,30.889999,31.760000,31.760000,323200
2021-12-15,31.500000,34.930000,31.010000,34.209999,34.209999,401800
2021-12-16,34.759998,35.465000,32.130001,32.209999,32.209999,382700
2021-12-17,31.690001,32.130001,28.740000,29.809999,29.809999,2989700
2021-12-20,28.980000,33.270000,28.719999,33.000000,33.000000,287500
2021-12-21,33.220001,35.224998,31.459999,33.990002,33.990002,275800
2021-12-22,34.070000,36.470001,33.680000,36.380001,36.380001,156100
2021-12-23,36.689999,38.695000,36.689999,38.150002,38.150002,135900
2021-12-27,37.500000,39.060001,36.480000,38.750000,38.750000,115200
2021-12-28,38.500000,39.369999,36.599998,37.090000,37.090000,118500
2021-12-29,37.139999,37.945000,36.169998,37.580002,37.580002,131800
2021-12-30,37.330002,38.500000,37.290001,37.869999,37.869999,119000
2021-12-31,38.099998,39.759998,38.000000,39.540001,39.540001,186300
2022-01-03,39.259998,40.490002,38.009998,40.119999,40.119999,198400
2022-01-04,39.610001,40.064999,37.060001,38.180000,38.180000,141100
2022-01-05,37.430000,37.820000,34.855000,35.740002,35.740002,101200
2022-01-06,35.840000,36.744999,34.514999,35.520000,35.520000,70500
2022-01-07,35.330002,35.840000,34.139999,35.459999,35.459999,113400
2022-01-10,34.730000,34.730000,33.244999,33.709999,33.709999,126400
2022-01-11,33.799999,34.209999,32.380001,33.150002,33.150002,217300
2022-01-12,33.740002,36.869999,30.165001,30.270000,30.270000,275700
2022-01-13,30.049999,30.670000,29.500000,30.129999,30.129999,333500
2022-01-14,29.600000,35.400002,29.570000,35.290001,35.290001,491500
2022-01-18,34.610001,36.169998,33.709999,35.240002,35.240002,266600
2022-01-19,35.230000,36.430000,34.009998,34.090000,34.090000,281800
2022-01-20,34.139999,35.779999,33.770000,34.139999,34.139999,225500
2022-01-21,33.730000,35.000000,32.099998,32.540001,32.540001,230700
2022-01-24,31.320000,35.349998,31.320000,34.820000,34.820000,326600
2022-01-25,34.200001,35.930000,32.160000,34.680000,34.680000,118400
2022-01-26,35.939999,36.490002,32.349998,34.180000,34.180000,186100
2022-01-27,34.310001,34.310001,32.380001,32.900002,32.900002,205600
2022-01-28,32.919998,35.459999,32.320000,35.459999,35.459999,253300
2022-01-31,35.220001,36.779999,34.389999,35.930000,35.930000,197500
2022-02-01,36.130001,36.310001,34.791000,36.240002,36.240002,247000
2022-02-02,36.310001,37.810001,33.820000,35.919998,35.919998,237000
2022-02-03,35.669998,36.389999,34.959999,35.290001,35.290001,113400
2022-02-04,35.259998,35.910000,33.380001,34.820000,34.820000,162300
2022-02-07,34.230000,39.349998,34.230000,38.209999,38.209999,566200
2022-02-08,37.840000,38.680000,35.209999,38.099998,38.099998,371700
2022-02-09,38.369999,39.930000,37.860001,39.709999,39.709999,429200
2022-02-10,38.810001,41.189999,37.270000,40.070000,40.070000,445200
2022-02-11,40.820000,44.169998,40.119999,43.049999,43.049999,377900
2022-02-14,42.570000,42.759998,40.959999,41.299999,41.299999,158800
2022-02-15,41.490002,44.029999,41.490002,43.509998,43.509998,171800
2022-02-16,43.509998,44.639999,42.230000,44.130001,44.130001,151700
2022-02-17,43.779999,44.240002,41.980000,42.349998,42.349998,131500
2022-02-18,42.230000,43.189999,40.942001,42.000000,42.000000,155400
2022-02-22,41.759998,44.268002,41.500000,43.730000,43.730000,215000
2022-02-23,44.000000,44.000000,42.259998,42.939999,42.939999,186800
2022-02-24,42.049999,43.115002,41.090000,42.970001,42.970001,209400
2022-02-25,43.000000,43.270000,41.650002,43.189999,43.189999,123000
2022-02-28,43.040001,44.000000,42.360001,43.540001,43.540001,310300
2022-03-01,43.450001,46.115002,42.700001,43.279999,43.279999,263700
2022-03-02,43.500000,45.943001,43.500000,45.750000,45.750000,165600
2022-03-03,45.490002,45.889999,43.290001,44.240002,44.240002,126500
2022-03-04,43.730000,44.700001,41.750000,43.310001,43.310001,123500
2022-03-07,43.639999,43.990002,42.279999,43.500000,43.500000,157900
2022-03-08,43.740002,45.639999,42.674999,44.279999,44.279999,187500
2022-03-09,45.200001,49.549999,45.200001,49.220001,49.220001,185500
2022-03-10,48.680000,51.660000,48.134998,50.000000,50.000000,383600
2022-03-11,50.599998,51.959999,49.840000,49.880001,49.880001,276700
2022-03-14,50.049999,50.110001,45.599998,45.820000,45.820000,352200
2022-03-15,45.230000,45.564999,39.630001,41.790001,41.790001,681000
2022-03-16,42.389999,42.910000,41.724998,42.520000,42.520000,398900
2022-03-17,42.049999,44.410000,41.900002,44.259998,44.259998,476800
2022-03-18,44.680000,47.029999,44.360001,45.939999,45.939999,1131500
2022-03-21,45.480000,45.730000,42.340000,42.540001,42.540001,180200
2022-03-22,42.869999,42.889999,41.016998,41.730000,41.730000,267700
2022-03-23,41.529999,42.064999,40.029999,40.130001,40.130001,214800
2022-03-24,40.570000,42.353001,39.035000,39.570000,39.570000,202700
2022-03-25,39.570000,39.570000,37.695000,38.060001,38.060001,284500
2022-03-28,38.110001,38.990002,36.730000,38.209999,38.209999,122600
2022-03-29,38.470001,39.548000,38.279999,38.770000,38.770000,305800
2022-03-30,38.900002,39.549999,37.055000,37.549999,37.549999,235000
2022-03-31,37.880001,39.970001,37.259998,37.759998,37.759998,726200
2022-04-01,37.759998,38.430000,35.290001,37.770000,37.770000,455900
2022-04-04,37.770000,38.810001,37.500000,38.810001,38.810001,498000
2022-04-05,39.110001,41.709999,38.169998,38.200001,38.200001,336400
2022-04-06,37.750000,38.500000,34.674999,36.980000,36.980000,723700
2022-04-07,36.889999,39.490002,36.650002,38.939999,38.939999,539900
2022-04-08,38.919998,39.380001,37.400002,37.470001,37.470001,243800
2022-04-11,37.160000,37.169998,35.494999,35.630001,35.630001,269100
2022-04-12,35.970001,37.049999,34.509998,35.130001,35.130001,222200
2022-04-13,35.389999,36.860001,35.180000,36.500000,36.500000,277100
2022-04-14,36.419998,36.840000,35.080002,35.119999,35.119999,116300
2022-04-18,35.099998,35.529999,31.105000,31.370001,31.370001,480700
2022-04-19,31.389999,31.905001,30.205000,30.559999,30.559999,362400
2022-04-20,30.730000,31.250000,29.290001,29.469999,29.469999,338600
2022-04-21,29.799999,29.870001,27.389999,27.440001,27.440001,444800
2022-04-22,27.510000,27.920000,26.500000,27.170000,27.170000,452800
2022-04-25,26.980000,27.690001,26.490000,27.650000,27.650000,177800
2022-04-26,27.240000,27.900000,25.559999,25.850000,25.850000,460500
2022-04-27,26.059999,27.209999,25.760000,26.620001,26.620001,816900
2022-04-28,27.070000,27.400000,25.570000,26.950001,26.950001,410800
2022-04-29,26.780001,27.870001,26.090000,26.299999,26.299999,257900
2022-05-02,26.180000,27.440001,25.680000,27.350000,27.350000,304200
2022-05-03,27.309999,31.860001,25.139999,30.480000,30.480000,1398800
2022-05-04,30.219999,32.580002,29.290001,32.009998,32.009998,642000
2022-05-05,31.610001,31.950001,28.950001,29.230000,29.230000,470800
2022-05-06,28.750000,29.900000,26.240000,26.430000,26.430000,695700
2022-05-09,25.830000,26.450001,23.480000,23.700001,23.700001,939100
2022-05-10,24.629999,25.610001,23.725000,24.570000,24.570000,516400
2022-05-11,24.350000,24.780001,22.059999,22.389999,22.389999,495800
2022-05-12,22.200001,24.200001,21.500000,23.570000,23.570000,511400
2022-05-13,24.129999,28.100000,24.129999,27.520000,27.520000,670500
2022-05-16,27.590000,30.940001,27.219999,30.350000,30.350000,416000
2022-05-17,31.000000,32.770000,30.610001,32.049999,32.049999,652400
2022-05-18,31.000000,32.424999,29.299999,29.680000,29.680000,355000
2022-05-19,29.370001,30.610001,27.570000,29.020000,29.020000,400500
2022-05-20,29.500000,29.850000,28.700001,29.559999,29.559999,249100
2022-05-23,30.049999,30.430000,28.424999,29.420000,29.420000,197100
2022-05-24,29.059999,29.059999,27.850000,28.110001,28.110001,327900
2022-05-25,27.959999,28.639999,26.650000,28.049999,28.049999,359900
2022-05-26,28.389999,28.820000,27.809999,28.240000,28.240000,393400
2022-05-27,28.250000,28.590000,25.790001,28.200001,28.200001,1157600
2022-05-31,27.969999,28.719999,25.500000,26.059999,26.059999,385600
2022-06-01,26.219999,26.530001,24.520000,24.879999,24.879999,380300
2022-06-02,24.850000,26.080000,24.330000,25.940001,25.940001,418700
2022-06-03,25.879999,27.879999,25.879999,27.809999,27.809999,470300
2022-06-06,28.370001,28.370001,27.059999,27.190001,27.190001,551600
2022-06-07,26.799999,28.570000,26.530001,28.469999,28.469999,260800
2022-06-08,28.469999,29.379999,28.049999,29.000000,29.000000,404500
2022-06-09,28.709999,28.840000,26.219999,26.350000,26.350000,215600
2022-06-10,26.459999,26.459999,23.993000,24.760000,24.760000,614800
2022-06-13,23.690001,24.100000,22.309999,23.680000,23.680000,503700
2022-06-14,24.240000,25.610001,23.530001,24.980000,24.980000,603000
2022-06-15,25.230000,25.924999,24.510000,25.219999,25.219999,458800
2022-06-16,24.650000,24.709999,23.270000,24.000000,24.000000,463500
2022-06-17,24.320000,26.219999,24.320000,25.490000,25.490000,1374700
2022-06-21,26.110001,26.980000,25.650000,26.559999,26.559999,417900
2022-06-22,26.150000,28.000000,25.809999,26.799999,26.799999,492600
2022-06-23,26.860001,28.795000,26.480000,28.459999,28.459999,472900
2022-06-24,28.889999,29.184999,27.245001,29.080000,29.080000,1078000
2022-06-27,29.240000,30.146000,28.170000,28.860001,28.860001,216200
2022-06-28,28.820000,29.254999,26.510000,27.520000,27.520000,307900
2022-06-29,27.610001,28.510000,26.690001,27.820000,27.820000,271100
2022-06-30,27.049999,28.240000,26.600000,28.230000,28.230000,1273100
2022-07-01,28.180000,29.180000,27.940001,28.600000,28.600000,188700
